ncontrato,ncat,regist,cuotamensual,opcionmoneda,,
00140,11410967,A3T-707,9.58,2,,
00140,11405258,A3T-707,9.58,2,,
00140,11406296,A3T-707,9.58,2,,
00140,11406881,A3T-707,9.58,2,,
00140,11401598,A3T-707,9.58,2,,
00140,11401978,A3T-707,9.58,2,,
00140,11403438,A3T-707,9.58,2,,
00208,14403103,W1Z-721,26.33,1,,
00208,14404514,W1Z-721,26.33,1,,
00208,14406043,W1Z-721,26.33,1,,
00183,13407279,W1Z-721,26.33,1,,
00183,13407953,W1Z-721,26.33,1,,
00208,14400048,W1Z-721,26.33,1,,
00183,13404893,W1Z-721,26.33,1,,
00183,13405694,W1Z-721,26.33,1,,
00183,13406458,W1Z-721,26.33,1,,
00183,13402712,W1Z-721,26.33,1,,
00183,13403390,W1Z-721,26.33,1,,
00183,13404143,W1Z-721,26.33,1,,
00183,13400351,W1Z-721,26.33,1,,
00183,13401316,W1Z-721,26.33,1,,
00183,13401897,W1Z-721,26.33,1,,
00162,12406990,W1Z-721,9.67,2,,
00162,12407664,W1Z-721,9.67,1,,
00183,13400036,W1Z-721,26.33,1,,
00162,12404424,W1Z-721,9.67,2,,
00162,12405281,W1Z-721,9.67,2,,
00162,12406164,W1Z-721,9.67,2,,
00162,12402118,W1Z-721,9.67,2,,
00162,12402941,W1Z-721,9.67,2,,
00162,12403654,W1Z-721,9.67,2,,
00162,11415475,W1Z-721,9.67,2,,
00162,12400320,W1Z-721,9.67,2,,
00162,12401178,W1Z-721,9.67,2,,
00140,11412843,W1Z-721,9.58,2,,
00140,11413778,W1Z-721,9.58,2,,
00162,11414458,W1Z-721,9.67,2,,
00140,11409716,W1Z-721,9.58,2,,
00140,11410939,W1Z-721,9.58,2,,
00140,11411967,W1Z-721,9.58,2,,
00140,11406269,W1Z-721,9.58,2,,
00140,11407421,W1Z-721,9.58,2,,
00140,11408231,W1Z-721,9.58,2,,
00140,11403065,W1Z-721,9.58,2,,
00140,11404361,W1Z-721,9.58,2,,
00140,11405230,W1Z-721,9.58,2,,
00116,10409303,W1Z-721,9.58,2,,
00116,10410287,W1Z-721,9.58,2,,
00140,11401558,W1Z-721,9.58,2,,
00116,10404870,W1Z-721,9.58,2,,
00116,10406438,W1Z-721,9.58,2,,
00116,10407890,W1Z-721,9.58,2,,
00116,10400403,W1Z-721,9.58,2,,
00116,10401721,W1Z-721,9.58,2,,
00116,10403686,W1Z-721,9.58,2,,
00068,20914467,W1Z-721,8.33,2,,
00116,21912517,W1Z-721,9.58,2,,
00068,20791124,W1Z-721,8.33,2,,
00068,20910805,W1Z-721,8.33,2,,
00068,20912744,W1Z-721,8.33,2,,
00116,20694493,W1Z-721,9.58,2,,
00116,20393771,W1Z-721,9.58,2,,
00068,20097136,W1Z-721,8.33,2,,
00068,20098639,W1Z-721,8.33,2,,
00068,20194645,W1Z-721,8.33,2,,
00116,20492948,W1Z-721,9.58,2,,
00068,20095735,W1Z-721,8.33,2,,
00068,90402959,W1Z-721,8.33,2,,
00068,90401789,W1Z-721,8.33,2,,
00068,90302369,W1Z-721,8.33,2,,
00021,78945,W1Z-721,8.33,2,,
00021,80938,W1Z-721,8.33,2,,
00068,90402533,W1Z-721,8.33,2,,
00183,13406459,RGL-309,26.33,1,,
00183,13407280,RGL-309,26.33,1,,
00183,13407954,RGL-309,26.33,1,,
00183,13404144,RGL-309,26.33,1,,
00183,13404894,RGL-309,26.33,1,,
00183,13405695,RGL-309,26.33,1,,
00183,13401898,RGL-309,26.33,1,,
00183,13402713,RGL-309,26.33,1,,
00183,13403391,RGL-309,26.33,1,,
00183,13400037,RGL-309,26.33,1,,
00183,13400352,RGL-309,26.33,1,,
00183,13401317,RGL-309,26.33,1,,
00162,11415476,RGL-309,9.67,2,,
00162,12407235,RGL-309,9.67,2,,
00162,12407665,RGL-309,9.67,1,,
00140,11410947,RGL-309,9.58,2,,
00140,11411975,RGL-309,9.58,2,,
00162,11414459,RGL-309,9.67,2,,
00140,11407428,RGL-309,9.58,2,,
00140,11408239,RGL-309,9.58,2,,
00140,11409724,RGL-309,9.58,2,,
00140,11404369,RGL-309,9.58,2,,
00140,11405237,RGL-309,9.58,2,,
00140,11406276,RGL-309,9.58,2,,
00116,10410263,RGL-309,9.58,2,,
00140,11401566,RGL-309,9.58,2,,
00140,11403073,RGL-309,9.58,2,,
00116,10406447,RGL-309,9.58,2,,
00116,10407899,RGL-309,9.58,2,,
00116,10409312,RGL-309,9.58,2,,
00116,10401730,RGL-309,9.58,2,,
00116,10403695,RGL-309,9.58,2,,
00116,10404879,RGL-309,9.58,2,,
00116,21912526,RGL-309,9.58,2,,
00068,20791136,RGL-309,8.33,2,,
00116,10400413,RGL-309,9.58,2,,
00068,20912756,RGL-309,8.33,2,,
00116,20694502,RGL-309,9.58,2,,
00068,20914479,RGL-309,8.33,2,,
00068,20097148,RGL-309,8.33,2,,
00068,20098651,RGL-309,8.33,2,,
00068,20910817,RGL-309,8.33,2,,
00116,20492957,RGL-309,9.58,2,,
00068,20095746,RGL-309,8.33,2,,
00116,20393780,RGL-309,9.58,2,,
00068,90402971,RGL-309,8.33,2,,
00068,90302381,RGL-309,8.33,2,,
00068,20194668,RGL-309,8.33,2,,
00021,78949,RGL-309,8.33,2,,
00021,80942,RGL-309,8.33,2,,
00068,90402545,RGL-309,8.33,2,,
00183,13405696,A8L-737,26.33,1,,
00183,13401318,A8L-737,26.33,1,,
00183,13401899,A8L-737,26.33,1,,
00183,13402714,A8L-737,26.33,1,,
00162,12407666,A8L-737,9.67,1,,
00183,13400038,A8L-737,26.33,1,,
00183,13400353,A8L-737,26.33,1,,
00162,12405282,A8L-737,9.67,2,,
00162,12406165,A8L-737,9.67,2,,
00162,12406991,A8L-737,9.67,2,,
00162,12402942,A8L-737,9.67,2,,
00162,12403655,A8L-737,9.67,2,,
00162,12404425,A8L-737,9.67,2,,
00162,12401179,A8L-737,9.67,2,,
00162,12401354,A8L-737,5,2,,
00162,12402119,A8L-737,9.67,2,,
00162,11414460,A8L-737,9.67,2,,
00162,11415477,A8L-737,9.67,2,,
00162,12400321,A8L-737,9.67,2,,
00140,11411994,A8L-737,9.58,2,,
00140,11412870,A8L-737,9.58,2,,
00140,11413801,A8L-737,9.58,2,,
00140,11408261,A8L-737,9.58,2,,
00140,11409744,A8L-737,9.58,2,,
00140,11410966,A8L-737,9.58,2,,
00140,11405257,A8L-737,9.58,2,,
00140,11406103,A8L-737,9.58,2,,
00140,11407449,A8L-737,9.58,2,,
00140,11401597,A8L-737,9.58,2,,
00140,11401977,A8L-737,9.58,2,,
00140,11403437,A8L-737,9.58,2,,
00162,12402944,RD-4246,9.67,2,,
00183,13400390,RD-4246,78.99,1,,
00162,11414922,RD-4246,9.67,2,,
00162,11415479,RD-4246,9.67,2,,
00162,12400327,RD-4246,9.67,2,,
00140,11411997,RD-4246,9.58,2,,
00140,11412873,RD-4246,9.58,2,,
00140,11413803,RD-4246,9.58,2,,
00140,11406589,RD-4246,28.74,2,,
00140,11409748,RD-4246,28.74,2,,
00140,11410969,RD-4246,28.74,2,,
00162,12400323,U1B-717,9.67,2,,
00163,11414928,U1B-717,9.67,2,,
00162,11414929,U1B-717,9.67,2,,
00162,11415480,U1B-717,9.67,2,,
00229,15401122,A5I-724,26.33,1,,
00208,14412957,A5I-724,26.33,1,,
00208,14414410,A5I-724,26.33,1,,
00208,14415709,A5I-724,26.33,1,,
00208,14409514,A5I-724,26.33,1,,
00208,14410945,A5I-724,26.33,1,,
00208,14411990,A5I-724,26.33,1,,
00208,14406047,A5I-724,26.33,1,,
00208,14407046,A5I-724,26.33,1,,
00208,14408590,A5I-724,26.33,1,,
00208,14400052,A5I-724,26.33,1,,
00208,14403107,A5I-724,26.33,1,,
00208,14404518,A5I-724,26.33,1,,
00183,13406460,A5I-724,26.33,1,,
00183,13407281,A5I-724,26.33,1,,
00183,13407955,A5I-724,26.33,1,,
00183,13404145,A5I-724,26.33,1,,
00183,13404895,A5I-724,26.33,1,,
00183,13405697,A5I-724,26.33,1,,
00183,13401900,A5I-724,26.33,1,,
00183,13402715,A5I-724,26.33,1,,
00183,13403392,A5I-724,26.33,1,,
00183,13400039,A5I-724,26.33,1,,
00183,13400354,A5I-724,26.33,1,,
00183,13401319,A5I-724,26.33,1,,
00162,12406166,A5I-724,9.67,2,,
00162,12406992,A5I-724,9.67,2,,
00162,12407667,A5I-724,9.67,1,,
00162,12403657,A5I-724,9.67,2,,
00162,12404427,A5I-724,9.67,2,,
00162,12405283,A5I-724,9.67,2,,
00162,12401182,A5I-724,9.67,2,,
00162,12402121,A5I-724,9.67,2,,
00162,12402945,A5I-724,9.67,2,,
00162,11415107,A5I-724,9.67,2,,
00162,11415481,A5I-724,9.67,2,,
00162,12400324,A5I-724,9.67,2,,
00183,13406468,A4D-797,26.33,1,,
00183,13407290,A4D-797,26.33,1,,
00183,13407964,A4D-797,26.33,1,,
00183,13404157,A4D-797,26.33,1,,
00183,13404907,A4D-797,26.33,1,,
00183,13405710,A4D-797,26.33,1,,
00183,13401913,A4D-797,26.33,1,,
00183,13402728,A4D-797,26.33,1,,
00183,13403403,A4D-797,26.33,1,,
00162,12407668,A4D-797,9.67,1,,
00183,13400388,A4D-797,26.33,1,,
00183,13401336,A4D-797,26.33,1,,
00162,12405284,A4D-797,9.67,2,,
00162,12406167,A4D-797,9.67,2,,
00162,12406993,A4D-797,9.67,2,,
00162,12402946,A4D-797,9.67,2,,
00162,12403658,A4D-797,9.67,2,,
00162,12404428,A4D-797,9.67,2,,
00162,12400325,A4D-797,9.67,2,,
00162,12401183,A4D-797,9.67,2,,
00162,12402122,A4D-797,9.67,2,,
00140,11412875,A4D-797,9.58,2,,
00162,11415108,A4D-797,9.67,2,,
00162,11415482,A4D-797,9.67,2,,
00140,11409493,A4D-797,9.58,2,,
00140,11410971,A4D-797,9.58,2,,
00140,11411999,A4D-797,9.58,2,,
00208,14414402,A4U-785,26.33,1,,
00208,14415701,A4U-785,26.33,1,,
00208,14410937,A4U-785,26.33,1,,
00208,14411982,A4U-785,26.33,1,,
00208,14412949,A4U-785,26.33,1,,
00208,14407037,A4U-785,26.33,1,,
00208,14408582,A4U-785,26.33,1,,
00208,14409506,A4U-785,26.33,1,,
00208,14403094,A4U-785,26.33,1,,
00208,14404505,A4U-785,26.33,1,,
00208,14406035,A4U-785,26.33,1,,
00183,13407282,A4U-785,26.33,1,,
00183,13407956,A4U-785,26.33,1,,
00208,14400037,A4U-785,26.33,1,,
00183,13404896,A4U-785,26.33,1,,
00183,13405698,A4U-785,26.33,1,,
00183,13406461,A4U-785,26.33,1,,
00183,13402716,A4U-785,26.33,1,,
00183,13403393,A4U-785,26.33,1,,
00183,13404146,A4U-785,26.33,1,,
00183,13400355,A4U-785,26.33,1,,
00183,13401320,A4U-785,26.33,1,,
00183,13401901,A4U-785,26.33,1,,
00162,12406994,A4U-785,9.67,2,,
00162,12407669,A4U-785,9.67,1,,
00183,13400040,A4U-785,26.33,1,,
00162,12404429,A4U-785,9.67,2,,
00162,12405285,A4U-785,9.67,2,,
00162,12406168,A4U-785,9.67,2,,
00162,12402123,A4U-785,9.67,2,,
00162,12402947,A4U-785,9.67,2,,
00162,12403659,A4U-785,9.67,2,,
00162,11415483,A4U-785,9.67,2,,
00162,12400326,A4U-785,9.67,2,,
00162,12401184,A4U-785,9.67,2,,
00140,11412844,A4U-785,9.58,2,,
00140,11413779,A4U-785,9.58,2,,
00162,11414995,A4U-785,9.67,2,,
00140,11409717,A4U-785,9.58,2,,
00140,11410940,A4U-785,9.58,2,,
00140,11411968,A4U-785,9.58,2,,
00140,11406270,A4U-785,9.58,2,,
00140,11407422,A4U-785,9.58,2,,
00140,11408232,A4U-785,9.58,2,,
00140,11403066,A4U-785,9.58,2,,
00140,11404362,A4U-785,9.58,2,,
00140,11405231,A4U-785,9.58,2,,
00116,10409304,A4U-785,9.58,2,,
00116,10410256,A4U-785,9.58,2,,
00140,11401559,A4U-785,9.58,2,,
00116,10404871,A4U-785,9.58,2,,
00116,10406439,A4U-785,9.58,2,,
00116,10407891,A4U-785,9.58,2,,
00116,10400405,A4U-785,9.58,2,,
00116,10401722,A4U-785,9.58,2,,
00116,10403687,A4U-785,9.58,2,,
00068,20914468,A4U-785,8.33,2,,
00116,21912518,A4U-785,9.58,2,,
00068,20791125,A4U-785,8.33,2,,
00068,20910806,A4U-785,8.33,2,,
00068,20912745,A4U-785,8.33,2,,
00116,20694494,A4U-785,9.58,2,,
00116,20393772,A4U-785,9.58,2,,
00068,20097137,A4U-785,8.33,2,,
00068,20098640,A4U-785,8.33,2,,
00068,20194657,A4U-785,8.33,2,,
00116,20492949,A4U-785,9.58,2,,
00068,20095736,A4U-785,8.33,2,,
00068,90402960,A4U-785,8.33,2,,
00068,90401790,A4U-785,8.33,2,,
00068,90302370,A4U-785,8.33,2,,
00021,78939,A4U-785,8.33,2,,
00021,80932,A4U-785,8.33,2,,
00068,90402534,A4U-785,8.33,2,,
00258,201739992,F0H-850,54.17,1,,
00258,201723856,F0H-850,54.17,1,,
00258,201728693,F0H-850,54.17,1,,
00258,201734849,F0H-850,54.17,1,,
00258,201713173,F0H-850,15,1,,
00258,201715970,F0H-850,54.17,1,,
00258,201720642,F0H-850,54.17,1,,
00258,201705383,F0H-850,54.17,1,,
00258,201708227,F0H-850,54.17,1,,
00258,201712409,F0H-850,54.17,1,,
00245,16419249,F0H-850,54.17,1,,
00245,16421736,F0H-850,54.17,1,,
00245,16423926,F0H-850,54.17,1,,
00245,16407753,F0H-850,54.17,1,,
00245,16411812,F0H-850,54.17,1,,
00245,16415083,F0H-850,54.17,1,,
00245,15413375,F0H-850,54.17,1,,
00245,15415054,F0H-850,54.17,1,,
00245,15417954,F0H-850,54.17,1,,
00245,15408704,F0H-850,54.17,1,,
00245,15409960,F0H-850,54.17,1,,
00245,15411653,F0H-850,54.17,1,,
00223,15404232,F0H-850,10.83,2,,
00223,15405417,F0H-850,10.83,2,,
00223,15406452,F0H-850,10.83,2,,
00223,15401019,F0H-850,10.83,2,,
00223,15402169,F0H-850,10.83,2,,
00223,15403218,F0H-850,10.83,2,,
00223,14414311,F0H-850,10.83,2,,
00223,14415788,F0H-850,10.83,2,,
00223,14416647,F0H-850,10.83,2,,
00223,14411366,F0H-850,10.83,2,,
00223,14412086,F0H-850,10.83,2,,
00223,14413166,F0H-850,10.83,2,,
00201,14407148,F0H-850,10.83,2,,
00201,14408487,F0H-850,10.83,2,,
00201,14409594,F0H-850,10.83,2,,
00201,14403275,F0H-850,10.83,2,,
00201,14404705,F0H-850,10.83,2,,
00201,14405588,F0H-850,10.83,2,,
00201,13407216,F0H-850,10.83,2,,
00201,13407894,F0H-850,10.83,2,,
00201,13408588,F0H-850,10.83,2,,
00201,13404836,F0H-850,10.83,2,,
00176,13405555,F0H-850,10.83,2,,
00201,13406553,F0H-850,10.83,2,,
00176,13402552,F0H-850,10.83,2,,
00176,13403302,F0H-850,10.83,2,,
00201,13404087,F0H-850,10.83,2,,
00176,13400481,F0H-850,10.83,2,,
00176,13401225,F0H-850,10.83,2,,
00176,13401782,F0H-850,10.83,2,,
00176,12407074,F0H-850,10.83,2,,
00176,12407811,F0H-850,10.83,2,,
00176,12408562,F0H-850,10.83,2,,
00176,12404527,F0H-850,10.83,2,,
00176,12405359,F0H-850,10.83,2,,
00176,12406236,F0H-850,10.83,2,,
00154,12401978,F0H-850,10.83,2,,
00154,12402802,F0H-850,10.83,2,,
00154,12403683,F0H-850,10.83,2,,
00154,11415519,F0H-850,10.83,2,,
00154,12400348,F0H-850,10.83,2,,
00154,12401210,F0H-850,10.83,2,,
00154,11412637,F0H-850,10.83,2,,
00154,11413616,F0H-850,10.83,2,,
00154,11414616,F0H-850,10.83,2,,
00154,11409821,F0H-850,10.83,2,,
00154,11410775,F0H-850,10.83,2,,
00154,11411763,F0H-850,10.83,2,,
00130,11406322,F0H-850,12.5,2,,
00130,11407571,F0H-850,12.5,2,,
00130,11408642,F0H-850,12.5,2,,
00130,11403717,F0H-850,12.5,2,,
00130,11404229,F0H-850,12.5,2,,
00130,11405030,F0H-850,12.5,2,,
00130,10409126,F0H-850,12.5,2,,
00130,10410331,F0H-850,12.5,2,,
00130,11403130,F0H-850,12.5,2,,
00130,10405207,F0H-850,12.5,2,,
00130,10406556,F0H-850,12.5,2,,
00130,10407959,F0H-850,12.5,2,,
00095,10400465,F0H-850,12.5,2,,
00095,10401784,F0H-850,12.5,2,,
00095,10403309,F0H-850,12.5,2,,
00095,20914350,F0H-850,12.5,2,,
00095,21912575,F0H-850,12.5,2,,
00095,20791222,F0H-850,12.5,2,,
00095,20910466,F0H-850,12.5,2,,
00095,20912383,F0H-850,12.5,2,,
00095,20694370,F0H-850,12.5,2,,
00095,20295755,F0H-850,12.5,2,,
00006,20097017,F0H-850,8.33,2,,
00095,20098750,F0H-850,12.5,2,,
00006,20194431,F0H-850,8.33,2,,
00095,20492635,F0H-850,12.5,2,,
00006,20095640,F0H-850,8.33,2,,
00006,90401646,F0H-850,8.33,2,,
00006,90302235,F0H-850,8.33,2,,
00006,90601631,F0H-850,8.33,2,,
00006,78772,F0H-850,8.33,2,,
00006,80660,F0H-850,8.33,2,,
00006,90402689,F0H-850,8.33,2,,
00176,13402553,RIN-077,10.83,2,,
00176,13403303,RIN-077,10.83,2,,
00176,13405556,RIN-077,10.83,2,,
00176,13400482,RIN-077,10.83,2,,
00176,13401226,RIN-077,10.83,2,,
00176,13401950,RIN-077,10.83,2,,
00176,12407075,RIN-077,10.83,2,,
00176,12407812,RIN-077,10.83,2,,
00176,12408563,RIN-077,10.83,2,,
00176,12404528,RIN-077,10.83,2,,
00176,12405360,RIN-077,10.83,2,,
00176,12406237,RIN-077,10.83,2,,
00154,12401979,RIN-077,10.83,2,,
00154,12402803,RIN-077,10.83,2,,
00154,12403684,RIN-077,10.83,2,,
00154,11415520,RIN-077,10.83,2,,
00154,12400349,RIN-077,10.83,2,,
00154,12401211,RIN-077,10.83,2,,
00154,11412638,RIN-077,10.83,2,,
00154,11413617,RIN-077,10.83,2,,
00154,11414617,RIN-077,10.83,2,,
00154,11409822,RIN-077,10.83,2,,
00154,11410776,RIN-077,10.83,2,,
00154,11411764,RIN-077,10.83,2,,
00130,11406323,RIN-077,12.5,2,,
00130,11407572,RIN-077,12.5,2,,
00130,11408643,RIN-077,12.5,2,,
00130,11403718,RIN-077,12.5,2,,
00130,11404230,RIN-077,12.5,2,,
00130,11405031,RIN-077,12.5,2,,
00130,10409127,RIN-077,12.5,2,,
00130,10410332,RIN-077,12.5,2,,
00130,11403131,RIN-077,12.5,2,,
00130,10405208,RIN-077,12.5,2,,
00130,10406557,RIN-077,12.5,2,,
00130,10407960,RIN-077,12.5,2,,
00095,10400466,RIN-077,12.5,2,,
00095,10401785,RIN-077,12.5,2,,
00095,10403310,RIN-077,12.5,2,,
00095,20914351,RIN-077,12.5,2,,
00095,21912576,RIN-077,12.5,2,,
00095,20791223,RIN-077,12.5,2,,
00095,20910467,RIN-077,12.5,2,,
00095,20912384,RIN-077,12.5,2,,
00095,20694371,RIN-077,12.5,2,,
00095,20295756,RIN-077,12.5,2,,
00006,20097018,RIN-077,8.33,2,,
00095,20098751,RIN-077,12.5,2,,
00006,20194432,RIN-077,8.33,2,,
00095,20492636,RIN-077,12.5,2,,
00006,20095641,RIN-077,8.33,2,,
00006,90401647,RIN-077,8.33,2,,
00006,90302236,RIN-077,8.33,2,,
00006,90601632,RIN-077,8.33,2,,
00006,78774,RIN-077,8.33,2,,
00006,80661,RIN-077,8.33,2,,
00006,90402690,RIN-077,8.33,2,,
00223,14411346,C1L-760,10.83,2,,
00223,14412066,C1L-760,10.83,2,,
00201,14407113,C1L-760,10.83,2,,
00201,14408451,C1L-760,10.83,2,,
00201,14409558,C1L-760,10.83,2,,
00201,14403237,C1L-760,10.83,2,,
00201,14404667,C1L-760,10.83,2,,
00201,14405552,C1L-760,10.83,2,,
00201,13407173,C1L-760,10.83,2,,
00201,13407852,C1L-760,10.83,2,,
00201,13408546,C1L-760,10.83,2,,
00201,13404793,C1L-760,10.83,2,,
00176,13405536,C1L-760,10.83,2,,
00201,13406510,C1L-760,10.83,2,,
00176,13402534,C1L-760,10.83,2,,
00176,13403283,C1L-760,10.83,2,,
00201,13404044,C1L-760,10.83,2,,
00176,13400462,C1L-760,10.83,2,,
00176,13401206,C1L-760,10.83,2,,
00176,13401764,C1L-760,10.83,2,,
00176,12407054,C1L-760,10.83,2,,
00176,12407792,C1L-760,10.83,2,,
00176,12408543,C1L-760,10.83,2,,
00176,12404507,C1L-760,10.83,2,,
00176,12405339,C1L-760,10.83,2,,
00176,12406216,C1L-760,10.83,2,,
00154,12401980,C1L-760,10.83,2,,
00154,12402804,C1L-760,10.83,2,,
00154,12403685,C1L-760,10.83,2,,
00154,11415521,C1L-760,10.83,2,,
00154,12400350,C1L-760,10.83,2,,
00154,12401212,C1L-760,10.83,2,,
00154,11412639,C1L-760,10.83,2,,
00154,11413618,C1L-760,10.83,2,,
00154,11414618,C1L-760,10.83,2,,
00154,11409823,C1L-760,10.83,2,,
00154,11410777,C1L-760,10.83,2,,
00154,11411765,C1L-760,10.83,2,,
00130,11406324,C1L-760,12.5,2,,
00130,11407573,C1L-760,12.5,2,,
00130,11408644,C1L-760,12.5,2,,
00130,11403719,C1L-760,12.5,2,,
00130,11404231,C1L-760,12.5,2,,
00130,11405032,C1L-760,12.5,2,,
00130,10409128,C1L-760,12.5,2,,
00130,10410333,C1L-760,12.5,2,,
00130,11403132,C1L-760,12.5,2,,
00130,10405209,C1L-760,12.5,2,,
00130,10406558,C1L-760,12.5,2,,
00130,10407961,C1L-760,12.5,2,,
00095,10400467,C1L-760,12.5,2,,
00095,10401786,C1L-760,12.5,2,,
00095,10403311,C1L-760,12.5,2,,
00095,20914352,C1L-760,12.5,2,,
00095,21912577,C1L-760,12.5,2,,
00095,20791224,C1L-760,12.5,2,,
00095,20910468,C1L-760,12.5,2,,
00095,20912385,C1L-760,12.5,2,,
00095,20694372,C1L-760,12.5,2,,
00095,20295757,C1L-760,12.5,2,,
00006,20097019,C1L-760,8.33,2,,
00095,20098752,C1L-760,12.5,2,,
00006,20194433,C1L-760,8.33,2,,
00095,20492637,C1L-760,12.5,2,,
00006,20095642,C1L-760,8.33,2,,
00006,90401648,C1L-760,8.33,2,,
00006,90302237,C1L-760,8.33,2,,
00006,90601633,C1L-760,8.33,2,,
00006,78775,C1L-760,8.33,2,,
00006,80662,C1L-760,8.33,2,,
00006,90402691,C1L-760,8.33,2,,
00258,201751548,A6P-799,54.17,1,,
00258,201739964,A6P-799,54.17,1,,
00258,201746514,A6P-799,54.17,1,,
00258,201749038,A6P-799,54.17,1,,
00258,201723826,A6P-799,54.17,1,,
00258,201728663,A6P-799,54.17,1,,
00258,201734821,A6P-799,54.17,1,,
00258,201712379,A6P-799,54.17,1,,
00258,201715940,A6P-799,54.17,1,,
00258,201720612,A6P-799,54.17,1,,
00245,16423895,A6P-799,54.17,1,,
00258,201705353,A6P-799,54.17,1,,
00258,201708197,A6P-799,54.17,1,,
00245,16415047,A6P-799,54.17,1,,
00245,16419217,A6P-799,54.17,1,,
00245,16421705,A6P-799,54.17,1,,
00245,15417917,A6P-799,54.17,1,,
00245,16407717,A6P-799,54.17,1,,
00245,16411776,A6P-799,54.17,1,,
00245,15411616,A6P-799,54.17,1,,
00245,15413338,A6P-799,54.17,1,,
00245,15415017,A6P-799,54.17,1,,
00223,15406414,A6P-799,10.83,2,,
00245,15408666,A6P-799,54.17,1,,
00245,15409923,A6P-799,54.17,1,,
00223,15403180,A6P-799,10.83,2,,
00223,15404194,A6P-799,10.83,2,,
00223,15405379,A6P-799,10.83,2,,
00223,14416609,A6P-799,10.83,2,,
00223,15400981,A6P-799,10.83,2,,
00223,15402131,A6P-799,10.83,2,,
00223,14413122,A6P-799,10.83,2,,
00223,14414271,A6P-799,10.83,2,,
00223,14415750,A6P-799,10.83,2,,
00201,14409544,A6P-799,10.83,2,,
00223,14411322,A6P-799,10.83,2,,
00223,14412042,A6P-799,10.83,2,,
00201,14405538,A6P-799,10.83,2,,
00201,14407099,A6P-799,10.83,2,,
00201,14408437,A6P-799,10.83,2,,
00201,13408531,A6P-799,10.83,2,,
00201,14403221,A6P-799,10.83,2,,
00201,14404652,A6P-799,10.83,2,,
00201,13406494,A6P-799,10.83,2,,
00201,13407157,A6P-799,10.83,2,,
00201,13407837,A6P-799,10.83,2,,
00201,13404028,A6P-799,10.83,2,,
00201,13404777,A6P-799,10.83,2,,
00176,13405521,A6P-799,10.83,2,,
00176,13401750,A6P-799,10.83,2,,
00176,13402521,A6P-799,10.83,2,,
00176,13403270,A6P-799,10.83,2,,
00176,12408528,A6P-799,10.83,2,,
00176,13400446,A6P-799,10.83,2,,
00176,13401190,A6P-799,10.83,2,,
00176,12406199,A6P-799,10.83,2,,
00176,12407037,A6P-799,10.83,2,,
00176,12407776,A6P-799,10.83,2,,
00154,12403686,A6P-799,10.83,2,,
00176,12404489,A6P-799,10.83,2,,
00176,12405322,A6P-799,10.83,2,,
00154,12401213,A6P-799,10.83,2,,
00154,12401981,A6P-799,10.83,2,,
00154,12402805,A6P-799,10.83,2,,
00154,11414619,A6P-799,10.83,2,,
00154,11415522,A6P-799,10.83,2,,
00154,12400351,A6P-799,10.83,2,,
00154,11412640,A6P-799,10.83,2,,
00154,11413619,A6P-799,10.83,2,,
00154,11413726,A6P-799,0,2,,
00154,11409824,A6P-799,10.83,2,,
00154,11410778,A6P-799,10.83,2,,
00154,11411766,A6P-799,10.83,2,,
00130,11406325,A6P-799,12.5,2,,
00130,11407574,A6P-799,12.5,2,,
00130,11408645,A6P-799,12.5,2,,
00130,11403720,A6P-799,12.5,2,,
00130,11404232,A6P-799,12.5,2,,
00130,11405033,A6P-799,12.5,2,,
00130,10409130,A6P-799,12.5,2,,
00130,10410334,A6P-799,12.5,2,,
00130,11403133,A6P-799,12.5,2,,
00130,10405211,A6P-799,12.5,2,,
00130,10406560,A6P-799,12.5,2,,
00130,10407963,A6P-799,12.5,2,,
00095,10400469,A6P-799,12.5,2,,
00095,10401788,A6P-799,12.5,2,,
00095,10403313,A6P-799,12.5,2,,
00095,20914354,A6P-799,12.5,2,,
00095,21912579,A6P-799,12.5,2,,
00095,20791226,A6P-799,12.5,2,,
00095,20910470,A6P-799,12.5,2,,
00095,20912387,A6P-799,12.5,2,,
00095,20694374,A6P-799,12.5,2,,
00095,20295759,A6P-799,12.5,2,,
00006,20097021,A6P-799,8.33,2,,
00095,20098754,A6P-799,12.5,2,,
00006,20194435,A6P-799,8.33,2,,
00095,20492639,A6P-799,12.5,2,,
00006,20095644,A6P-799,8.33,2,,
00006,90401650,A6P-799,8.33,2,,
00006,90302239,A6P-799,8.33,2,,
00006,90601635,A6P-799,8.33,2,,
00006,78778,A6P-799,8.33,2,,
00006,80665,A6P-799,8.33,2,,
00006,90402693,A6P-799,8.33,2,,
00223,15400965,A0U-709,10.83,2,,
00223,15402115,A0U-709,10.83,2,,
00223,15403165,A0U-709,10.83,2,,
00223,14414255,A0U-709,10.83,2,,
00223,14415734,A0U-709,10.83,2,,
00223,14416593,A0U-709,10.83,2,,
00223,14411305,A0U-709,10.83,2,,
00223,14412025,A0U-709,10.83,2,,
00223,14413105,A0U-709,10.83,2,,
00201,14407083,A0U-709,10.83,2,,
00201,14408421,A0U-709,10.83,2,,
00201,14409528,A0U-709,10.83,2,,
00201,14403205,A0U-709,10.83,2,,
00201,14404636,A0U-709,10.83,2,,
00201,14405522,A0U-709,10.83,2,,
00201,13407139,A0U-709,10.83,2,,
00201,13407821,A0U-709,10.83,2,,
00201,13408515,A0U-709,10.83,2,,
